0.11
0.09
0.08
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.06
0.07
0.06
0.06
0.06
0.06
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.05
0.06
0.05
0.05
0.05
0.06
0.05
0.04
0.05
0.05
0.05
0.05
0.04
0.05
0.04
0.05
0.04
0.04
0.04
0.04
0.19
0.08
0.04
0.08
0.33
0.08
0.08
0.06
0.08
0.08
0.25
0.05
0.08
0.08
0.08
0.05
0.08
0.08
0.08
0.08
0.05
0.08
0.08
0.08
0.04
0.08
0.08
0.08
0.08
0.05
0.08
0.08
0.08
0.04
0.08
0.08
0.08
0.05
0.08
0.08
0.08
0.08
0.05
0.15
0.08
0.08
0.05
0.08
0.08
0.08
0.08
0.05
0.08
0.08
0.08
0.05
0.08
0.29
0.08
0.21
0.08
0.08
0.08
0.38
0.05
0.09
0.25
0.28
0.05
0.08
0.08
0.08
0.08
0.05
0.09
0.08
0.08
0.05
0.08
0.08
0.08
0.08
0.05
0.08
0.08
0.15
0.08
0.08
0.05
0.08
0.09
0.08
0.08
0.05
0.09
0.08
0.08
0.05
0.09
0.1
0.09
0.06
0.09
0.08
0.09
0.09
0.05
0.08
0.09
0.09
0.06
0.09
0.09
0.09
0.09
0.06
0.09
0.09
0.08
0.06
0.09
0.09
0.09
0.06
0.09
0.09
0.09
0.14
0.06
0.09
0.09
0.1
0.06
0.09
0.09
0.09
0.1
0.06
0.09
0.09
0.09
0.06
0.09
0.09
0.1
0.09
0.06
0.09
0.11
0.1
0.06
0.1
0.1
0.1
0.07
0.09
0.1
0.1
0.1
0.07
0.1
0.09
0.1
0.07
0.1
0.11
0.09
0.1
0.06
0.1
0.16
0.1
0.07
0.1
0.1
0.11
0.07
0.1
0.1
0.1
0.11
0.06
0.11
0.11
0.11
0.08
0.11
0.11
0.11
0.11
0.07
0.1
0.1
0.11
0.07
0.12
0.11
0.11
0.12
0.07
0.11
0.11
0.11
0.08
0.12
0.11
0.11
0.07
0.12
0.11
0.11
0.11
0.07
0.11
0.12
0.1
0.08
0.12
0.11
0.11
0.12
0.08
0.11
0.12
0.11
0.08
0.12
0.13
0.13
0.08
0.12
0.12
0.12
0.12
0.1
0.12
0.12
0.13
0.09
0.12
0.13
0.13
0.13
0.09
0.13
0.13
0.13
0.1
0.12
0.12
0.14
0.15
0.11
0.15
0.21
0.15
0.11
0.14
0.15
0.15
0.11
0.16
0.15
0.15
0.14
0.1
0.14
0.15
0.15
0.13
0.37
0.32
0.15
0.15
0.13
0.15
0.18
0.16
0.14
0.17
0.19
0.19
0.14
0.19
0.17
0.16
0.21
0.17
0.23
0.24
0.21
0.19
0.24
0.27
0.24
0.23
0.21
0.31
0.24
0.22
0.26
0.26
0.34
0.28
0.21
0.29
0.24
0.31
0.31
0.28
0.41
0.78
0.56
0.32
0.42
0.37
0.54
0.41
0.49
0.55
0.53
0.72
0.61
0.54
1.02
0.63
0.86
0.76
0.67
0.91
0.84
1.05
1.16
0.97
1.32
1.19
1.32
1.59
2.17
2.14
1.57
2.07
2.18
2.86
2.11
3.39
3.2
3.62
3.03
5.35
6.52
6.23
8.29
8.77
15.11
29.99
